abrupt_actuator_changes,actuator_command_changes,comfort_error_max,comfort_error_mean,comfort_error_min,context_counts_json,dominant_climate_context_id,electric_kw_max,electric_kw_mean,electric_kw_min,energy_cost_max,energy_cost_mean,energy_cost_min,first_timestamp,gas_kw_max,gas_kw_mean,gas_kw_min,heating_group_pct_max,heating_group_pct_mean,heating_group_pct_min,heating_ventilation_conflict_penalty_max,heating_ventilation_conflict_penalty_mean,heating_ventilation_conflict_penalty_min,indoor_air_speed_m_s_max,indoor_air_speed_m_s_mean,indoor_air_speed_m_s_min,indoor_rh_pct_max,indoor_rh_pct_mean,indoor_rh_pct_min,indoor_temp_c_max,indoor_temp_c_mean,indoor_temp_c_min,last_timestamp,lct_c_max,lct_c_mean,lct_c_min,learning_elapsed_sec_max,learning_elapsed_sec_mean,learning_elapsed_sec_min,light_on_max,light_on_mean,light_on_min,mpc_score_max,mpc_score_mean,mpc_score_min,oscillation_penalty_max,oscillation_penalty_mean,oscillation_penalty_min,oscillatory_actuator_reversals,outdoor_cloud_okta_max,outdoor_cloud_okta_mean,outdoor_cloud_okta_min,outdoor_rain_mm_day_max,outdoor_rain_mm_day_mean,outdoor_rain_mm_day_min,outdoor_rh_pct_max,outdoor_rh_pct_mean,outdoor_rh_pct_min,outdoor_solar_w_m2_max,outdoor_solar_w_m2_mean,outdoor_solar_w_m2_min,outdoor_temp_c_max,outdoor_temp_c_mean,outdoor_temp_c_min,outdoor_wind_m_s_max,outdoor_wind_m_s_mean,outdoor_wind_m_s_min,period,rl_q_delta_max,rl_q_delta_mean,rl_q_delta_min,rl_td_error_max,rl_td_error_mean,rl_td_error_min,state_estimation_temp_error_c_max,state_estimation_temp_error_c_mean,state_estimation_temp_error_c_min,state_estimation_uncertainty_radius_max,state_estimation_uncertainty_radius_mean,state_estimation_uncertainty_radius_min,steps,switch_penalty_max,switch_penalty_mean,switch_penalty_min,uct_c_max,uct_c_mean,uct_c_min,ventilation_group_pct_max,ventilation_group_pct_mean,ventilation_group_pct_min
6,8,0.0041892105263157875,0.0036772934941520486,0.002858947368421051,"{""C06"": 288}",C06,12.124,7.522848940972214,0.161875,197.981875,8.66764060763887,1.764,2017-04-10 00:00:00,197.82,0.686875,0.0,75.0,0.2604166666666667,0.0,0.25,0.002387152777777778,0.0,0.255153,0.188189482638889,0.0881237,69.4881,51.56345000000002,34.1624,16.0919,15.897231944444432,15.5864,2017-04-10 23:55:00,-11.25,-13.183159722222221,-14.0,137115.40292811394,136879.03261494555,136641.60913038254,1.0,0.6666666666666666,0.0,1.3747136863114556e+43,9.276852851817213e+41,2.6503699648078208e+36,1.625,0.016059027777777776,0.0,1,8.0,6.715277777777778,1.0,10.32,5.072916666666647,3.36,62.0,45.489583333333336,36.0,259.3174,65.02633541666667,0.0,21.2,15.432777777777781,10.88,3.56,1.959392361111111,0.5317,2017-04-10,0.055265507949413095,0.00046271074289412617,3.3999016935126747e-09,0.6908188493676637,0.005692998967894231,-0.0004699937514772712,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0,0.03628472222222222,0.0,27.75,24.993055555555557,22.0,100.0,61.458333333333336,0.0
10,12,0.004695263157894734,0.0038318028143274874,0.0029457894736842124,"{""C06"": 288}",C06,12.124,6.027753454861109,0.0,269.89462,9.46212845486113,0.0,2017-04-11 00:00:00,263.76,2.7475,0.0,100.0,1.0416666666666667,0.0,0.75,0.007378472222222222,0.0,0.254865,0.16307409618055563,0.0827427,71.7478,61.51842499999999,31.1245,16.2842,15.955874999999992,15.6194,2017-04-11 23:55:00,-12.5,-13.610243055555555,-14.5,137601.92431116104,137355.09154962335,137116.9772746563,1.0,0.6666666666666666,0.0,7.955819812429181e+49,5.530290600424664e+48,1.4492256772095093e+43,2.0625,0.03602430555555555,0.0,5,8.0,6.114583333333333,0.0,6.24,4.196666666666655,2.88,74.75,50.16840277777778,31.0,253.3333,59.42874027777779,0.0,20.82,16.569027777777773,11.08,3.67,1.446770833333333,0.18,2017-04-11,0.07808000080266067,0.0015297058257432888,3.1638021091850987e-09,0.9760000100332584,0.019059022444980936,-0.0004466556347135775,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.06861979166666667,0.0,28.25,23.39496527777778,21.5,100.0,47.22222222222222,0.0
4,8,0.004075789473684211,0.0034244928728070193,0.002538947368421054,"{""C11"": 288}",C11,12.124,9.033682309027768,0.161875,263.921875,9.949515642361101,1.764,2017-04-12 00:00:00,263.76,0.9158333333333333,0.0,100.0,0.3472222222222222,0.0,0.25,0.0008680555555555555,0.0,0.249424,0.2061548750000001,0.0832277,73.1897,68.02047222222224,60.8937,16.0488,15.80130729166666,15.4648,2017-04-12 23:55:00,-5.5,-12.473090277777779,-14.0,138103.12774443626,137857.14639008458,137603.65665769577,1.0,0.6666666666666666,0.0,2.052395935631286e+78,3.4904912964403793e+76,9.95948097332631e+49,2.0625,0.014322916666666666,0.0,2,8.0,7.965277777777778,7.0,24.96,6.777916666666638,2.88,94.0,77.55555555555556,62.0,140.0,43.34232326388891,0.0,17.95,13.493906250000002,9.27,1.9,0.8034722222222228,0.11,2017-04-12,0.06204958280691433,0.0002707028479911216,3.362457301481214e-08,0.7756197850864291,0.0032393008449123056,-0.0008985241407194478,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.034548611111111106,0.0,27.25,23.359375,21.75,100.0,76.04166666666667,0.0
12,18,0.005009736842105265,0.003855826023391811,0.002499473684210526,"{""C06"": 288}",C06,12.124,4.537716579861111,0.0,209.944,6.827299913194385,0.0,2017-04-13 00:00:00,197.82,1.1447916666666667,0.0,75.0,0.4340277777777778,0.0,0.75,0.005642361111111111,0.0,0.258304,0.14468207534722216,0.0856458,73.021,69.12913298611114,59.2697,16.3634,15.964863888888901,15.4498,2017-04-13 23:55:00,-12.75,-13.213541666666666,-14.0,138596.3890156746,138350.3946630607,138104.84035992622,1.0,0.6666666666666666,0.0,1.6842383382305872e+85,1.1203193188561143e+84,2.1712566671497036e+78,1.25,0.029947916666666668,0.0,6,8.0,6.576388888888889,0.0,5.76,5.308333333333332,4.08,91.0,64.92013888888889,50.0,386.6667,79.64260624999997,0.0,21.12,16.76425347222221,9.1,4.33,2.460208333333329,0.38,2017-04-13,0.07914770505743604,0.001933439371304889,5.7070134173997644e-09,0.9893463132179504,0.024058821558074463,-0.0005460499568996635,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.07296006944444446,0.0,24.25,22.538194444444443,21.75,100.0,32.72569444444444,0.0
5,13,0.004590789473684207,0.0041026653874269015,0.003738947368421052,"{""C06"": 288}",C06,10.36,2.958873263888897,0.0,199.74588,4.790539930555534,0.0,2017-04-14 00:00:00,197.82,1.8316666666666666,0.0,75.0,0.6944444444444444,0.0,0.375,0.002387152777777778,0.0,0.257864,0.12423901041666668,0.0866251,74.0616,70.09403055555559,62.3287,16.2445,16.059012847222206,15.9208,2017-04-14 23:55:00,-12.75,-13.137152777777779,-13.5,139087.97201824188,138843.5825202316,138598.1060011387,1.0,0.6666666666666666,0.0,9.032527355299129e+91,6.00004193267971e+90,1.7764775016654598e+85,1.0625,0.013454861111111112,0.0,5,8.0,7.878472222222222,6.0,5.76,5.506249999999984,5.04,69.0,56.484375,40.0,133.3333,42.46362361111111,0.0,23.45,18.859531249999993,14.76,5.51,3.1959548611111104,1.27,2017-04-14,0.03413727824857548,0.0015687805347148935,9.288870783663583e-10,0.4267159781071935,0.019576611196060755,-0.0001674335533202731,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0,0.024131944444444442,0.0,24.0,22.40017361111111,21.75,100.0,17.53472222222222,0.0
9,15,0.004295526315789475,0.0036680838815789435,0.003008947368421052,"{""C03"": 288}",C03,12.124,9.053354618055572,0.0,208.18,10.885021284722205,0.0,2017-04-15 00:00:00,197.82,1.1447916666666667,0.0,75.0,0.4340277777777778,0.0,0.75,0.005208333333333333,0.0,0.255449,0.21121217743055554,0.0852913,71.1592,65.90252569444439,60.8324,16.0745,15.89366215277777,15.6434,2017-04-15 23:55:00,-8.0,-11.913194444444445,-14.25,139583.95407223701,139336.08664139526,139089.67098760605,1.0,0.6666666666666666,0.0,2.2969861597553647e+120,3.977928133329425e+118,1.1347850609686701e+92,1.25,0.026041666666666668,0.0,6,8.0,8.0,8.0,17.28,7.896250000000013,2.88,84.0,69.01388888888889,59.0,133.3333,42.43963368055556,0.0,17.06,14.471822916666667,11.6017,3.13,1.8192361111111108,0.68,2017-04-15,0.07674237587925348,0.005304855926024327,1.1723810078301256e-07,0.9592796984906685,0.06604934350040545,-0.0017072655809978743,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.05386284722222222,0.0,26.5,23.87673611111111,22.0,100.0,76.47569444444444,0.0
4,8,0.004189736842105259,0.003406578947368421,0.0024510526315789476,"{""C07"": 288}",C07,12.124,8.817286874999999,1.764,265.524,9.733120208333315,1.764,2017-04-16 00:00:00,263.76,0.9158333333333333,0.0,100.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.253096,0.2066839770833334,0.0843816,70.1156,61.52872916666662,48.1628,16.0921,15.794499999999983,15.4314,2017-04-16 23:55:00,-11.5,-13.006944444444445,-15.0,140077.2474412918,139830.79868085435,139585.66121196747,1.0,0.6666666666666666,0.0,6.397436094648453e+148,1.1049021321894469e+147,2.871456190782429e+120,2.5,0.015842013888888888,0.0,2,8.0,3.0069444444444446,0.0,10.8,5.768750000000014,2.64,81.0,66.67708333333333,46.0,584.4621,193.20224270833333,0.0,18.54,13.490972222222219,8.8758,2.69,1.6760243055555555,0.47,2017-04-16,0.06538389622341993,0.000285114440357038,4.8639857697097e-09,0.817298702792749,0.003337938486662499,-0.0012109908149393611,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.04279513888888889,0.0,26.25,23.744791666666668,21.0,100.0,73.87152777777777,0.0
10,16,0.004957368421052634,0.003626489400584795,0.0021736842105263172,"{""C05"": 288}",C05,12.124,6.881531718749999,0.161875,269.89462,10.086948385416637,1.764,2017-04-17 00:00:00,263.76,2.5185416666666662,0.0,100.0,0.9548611111111112,0.0,0.75,0.007161458333333333,0.0,0.248064,0.1739814315972222,0.0829844,69.5014,53.92260694444444,38.7034,16.3838,15.877856250000011,15.326,2017-04-17 23:55:00,-11.75,-12.194444444444445,-13.0,140554.21896076202,140316.7611383655,140079.0075697899,1.0,0.6666666666666666,0.0,4.535971824456203e+155,3.066818224953309e+154,6.721901978328597e+148,2.0625,0.03732638888888889,0.0,7,3.0,0.3194444444444444,0.0,7.92,7.920000000000032,7.92,75.0,45.076388888888886,26.0,760.1077,250.32440277777783,0.0,20.68,15.170104166666682,7.65,1.88,0.9042013888888888,0.11,2017-04-17,0.06467894242245939,0.0006027904091317653,5.4342058297685014e-08,0.8084867802807423,0.007302451776504694,-0.0016158859979055196,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.0642795138888889,0.0,27.75,25.096354166666668,22.25,100.0,55.642361111111114,0.0
14,21,0.005005789473684213,0.003923648574561403,0.0031850000000000003,"{""C05"": 288}",C05,12.124,5.442642829861108,0.0,265.68588,9.334934496527742,0.0,2017-04-18 00:00:00,263.76,3.663333333333333,0.0,100.0,1.3888888888888888,0.0,0.25,0.00390625,0.0,0.246383,0.15269725381944452,0.0826236,69.7622,57.97178055555558,43.1999,16.3861,15.990916666666656,15.7103,2017-04-18 23:55:00,-11.75,-12.214409722222221,-13.0,141041.6599931717,140794.5123722545,140555.80977392197,1.0,0.6666666666666666,0.0,2.635453484449014e+162,1.8085412856637366e+161,4.796233861071973e+155,1.3125,0.040364583333333336,0.0,8,8.0,1.3506944444444444,0.0,7.92,7.920000000000032,7.92,59.0,41.048611111111114,27.0,770.3937,238.67076562500006,0.0,22.65,16.998420138888896,12.14,2.49,1.1093055555555555,0.31,2017-04-18,0.06157511584108338,0.0007667551668004448,1.1145653733279914e-08,0.769688948013542,0.009511905708380048,-0.00037266896661625193,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0625,0.08467881944444446,0.0,27.0,24.4609375,22.25,100.0,41.75347222222222,0.0
4,6,0.0043215789473684185,0.0035632255116959063,0.0022657894736842123,"{""C07"": 288}",C07,12.124,7.831423194444424,1.764,67.86588,8.060381527777762,1.764,2017-04-19 00:00:00,65.94,0.22895833333333332,0.0,25.0,0.08680555555555555,0.0,0.0625,0.00021701388888888888,0.0,0.25677,0.19667465833333345,0.0926515,69.5339,51.969637152777764,35.9182,16.1422,15.854025694444447,15.361,2017-04-19 23:55:00,-8.5,-13.703993055555555,-15.25,141533.5334224701,141290.2326917466,141043.57768011093,1.0,0.6666666666666666,0.0,5.802762622939965e+190,9.849060464256234e+188,3.3110331396498523e+162,0.875,0.008246527777777778,0.0,1,8.0,1.8958333333333333,0.0,15.6,4.233750000000024,2.88,71.0,50.18402777777778,29.0,701.9061,212.0487385416666,0.0,20.05,14.496684027777771,8.43,5.25,2.763854166666668,0.42,2017-04-19,0.031160838941737108,0.00012628622685395265,3.760636102523307e-08,0.3895104867717139,0.0011975896238123993,-0.002206879123458738,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0,0.020659722222222218,0.0,27.25,24.565104166666668,21.25,100.0,64.32291666666667,0.0
10,11,0.0048376315789473694,0.0035978435672514623,0.001976578947368419,"{""C05"": 288}",C05,12.124,6.5600299305555545,0.0,274.12,9.307529930555559,0.0,2017-04-20 00:00:00,263.76,1.8316666666666666,0.0,100.0,0.6944444444444444,0.0,1.0,0.007161458333333333,0.0,0.254414,0.17300023541666668,0.0882982,65.3851,49.04739166666664,24.3167,16.3383,15.866900694444446,15.2511,2017-04-20 23:55:00,-12.25,-13.53298611111111,-15.25,142011.21264362335,141774.45914997658,141535.2316288948,1.0,0.6666666666666666,0.0,4.0158040768353694e+197,2.7526911929111667e+196,6.1303931073442025e+190,1.5,0.027560763888888888,0.0,4,3.0,0.5277777777777778,0.0,6.48,4.748750000000007,2.88,63.0,39.380208333333336,26.0,695.5888,223.63204930555563,0.0,20.78,15.195902777777775,6.96,3.28,1.8269444444444436,0.2,2017-04-20,0.03397126167930331,0.00030258512889320293,4.319149526921251e-08,0.42464077099129116,0.003643333338783719,-0.0009751301038151139,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.06449652777777778,0.0,30.25,25.10763888888889,21.5,100.0,52.34375,0.0
6,12,0.0044034210526315825,0.0036855080409356734,0.0027705263157894724,"{""C05"": 288}",C05,12.124,6.767432326388888,1.764,265.68588,9.057015659722195,1.764,2017-04-21 00:00:00,263.76,2.2895833333333333,0.0,100.0,0.8680555555555556,0.0,0.375,0.002170138888888889,0.0,0.247855,0.1733306114583333,0.0867561,66.0469,51.31871458333335,35.1311,16.1733,15.900493055555557,15.5528,2017-04-21 23:55:00,-12.25,-12.758680555555555,-13.75,142487.22952389717,142249.96018204672,142012.79859542847,1.0,0.6666666666666666,0.0,2.1211596359341184e+204,1.4854963705177849e+203,4.2477821081969354e+197,2.0625,0.019965277777777776,0.0,4,1.0,0.16319444444444445,0.0,6.48,6.480000000000015,6.48,59.0,39.046875,18.0,800.0,247.44393854166668,0.0,21.59,15.710260416666674,10.3,2.37,1.2774826388888891,0.19,2017-04-21,0.02618738527737255,0.0002553642298851622,4.351294424775887e-08,0.3273423159671568,0.003121557697963681,-0.0005913639764424383,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.042361111111111106,0.0,28.0,25.11371527777778,22.25,100.0,54.166666666666664,0.0
12,15,0.005475526315789475,0.003927040387426899,0.002832368421052631,"{""C05"": 288}",C05,12.124,4.510175347222222,0.0,269.89462,7.715592013888877,0.0,2017-04-22 00:00:00,263.76,3.205416666666667,0.0,100.0,1.2152777777777777,0.0,0.75,0.006510416666666667,0.0,0.243329,0.13718810486111113,0.0824771,70.058,59.990535763888914,40.0097,16.5807,15.992275347222217,15.5763,2017-04-22 23:55:00,-12.25,-12.86545138888889,-13.75,142999.98458003998,142739.30212574534,142488.94772267342,1.0,0.6666666666666666,0.0,1.489646521914213e+211,9.960503343502357e+209,2.223007500196815e+204,2.0625,0.037543402777777776,0.0,6,1.0,0.11805555555555555,0.0,6.48,6.480000000000015,6.48,60.0,38.361111111111114,19.0,773.327,243.78322187500004,0.0,26.55,18.517274305555546,10.59,2.19,0.9018923611111109,0.2,2017-04-22,0.033186251097017415,0.00029061290997164674,2.8283524078354105e-08,0.4148281387127177,0.0035333052755484673,-0.0007503372334543013,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.07881944444444446,0.0,27.25,23.811631944444443,22.0,100.0,32.638888888888886,0.0
5,13,0.005094736842105263,0.004198707054093566,0.0034918421052631586,"{""C02"": 288}",C02,12.124,2.855453142361119,0.0,202.19063,4.00024480902776,0.0,2017-04-23 00:00:00,197.82,1.1447916666666667,0.0,75.0,0.4340277777777778,0.0,0.5625,0.0028211805555555555,0.0,0.243878,0.1243207222222223,0.0831495,70.0193,53.72991458333336,36.6653,16.436,16.095508680555543,15.8269,2017-04-23 23:55:00,-12.25,-12.84548611111111,-13.5,143512.38455462456,143255.51309070902,143001.69635534286,1.0,0.6666666666666666,0.0,6.498736516411759e+211,3.591736643701313e+211,1.4952753158915906e+211,1.25,0.014973958333333334,0.0,5,8.0,2.829861111111111,0.0,6.48,6.480000000000015,6.48,47.0,28.63888888888889,17.0,773.327,197.78258680555575,0.0,26.06,20.28723958333334,13.54,6.64,3.484166666666664,0.14,2017-04-23,0.054054366651896835,0.00044077993396458983,1.57687861657152e-08,0.6756795831487102,0.005435719196435039,-0.000983761127074989,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0,0.03237847222222222,0.0,27.25,24.53472222222222,22.5,100.0,16.666666666666668,0.0
3,9,0.004256842105263157,0.00397860928362573,0.0035147368421052615,"{""C06"": 288}",C06,12.124,5.065496527777771,0.0,131.88,5.981329861111108,0.0,2017-04-24 00:00:00,131.88,0.9158333333333333,0.0,50.0,0.3472222222222222,0.0,0.125,0.00043402777777777775,0.0,0.25179,0.14812820729166662,0.0857993,70.4558,65.26920972222224,43.4275,16.1176,16.011871527777785,15.8356,2017-04-24 23:55:00,-10.75,-12.184027777777779,-13.25,144009.05588269234,143759.64693989026,143514.08962583542,1.0,0.6666666666666666,0.0,3.00846497179694e+218,2.0673154652441795e+217,6.856452645214872e+211,1.3125,0.009982638888888888,0.0,3,8.0,6.21875,1.0,11.04,7.615833333333381,6.48,77.0,45.736111111111114,27.0,560.237,74.50703263888886,0.0,24.02,18.23828124999999,13.6742,3.08,1.5978819444444445,0.37,2017-04-24,0.03132970032188219,0.0003047822661926341,1.285513187010423e-07,0.39162125402352743,0.0037852806743455627,-0.00011345298802367676,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0625,0.025868055555555554,0.0,26.25,23.57465277777778,22.25,100.0,37.673611111111114,0.0
6,14,0.004551315789473689,0.0033711851242690057,0.001774736842105264,"{""C08"": 288}",C08,12.124,7.53746267361112,0.0,265.524,9.827046006944439,0.0,2017-04-25 00:00:00,263.76,2.2895833333333337,0.0,100.0,0.8680555555555556,0.0,0.5625,0.0026041666666666665,0.0,0.255368,0.18790452673611127,0.0838165,71.6045,64.94518298611112,47.6167,16.2295,15.781050347222216,15.1744,2017-04-25 23:55:00,-5.5,-11.902777777777779,-14.75,144502.88418269157,144253.54555697326,144010.7805531025,1.0,0.6666666666666666,0.0,8.187266262886535e+218,5.9482392650778325e+218,3.0146785466881524e+218,1.625,0.01953125,0.0,5,8.0,4.128472222222222,0.0,76.56,11.881249999999984,2.88,91.0,68.11631944444444,41.0,329.9832,82.09763368055555,0.0,21.87,14.29074652777779,6.4475,3.14,1.8460763888888887,0.53,2017-04-25,0.03363067182289796,0.0004453918217045144,1.5379321482988928e-08,0.42038339778622447,0.005506551151120916,-0.0004464141217128681,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0,0.041493055555555554,0.0,27.25,23.930555555555557,21.25,100.0,61.63194444444444,0.0
4,6,0.004166842105263161,0.002646816520467836,0.0014639473684210534,"{""C07"": 288}",C07,12.124,11.10433333333331,0.0,263.76,12.02016666666663,1.764,2017-04-26 00:00:00,263.76,0.9158333333333333,0.0,100.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.257249,0.24779781805555562,0.0924743,64.9013,44.61093333333335,38.6333,16.0834,15.505790277777765,15.0563,2017-04-26 23:55:00,-10.75,-12.953125,-13.75,145079.6937303543,144796.32548973296,144504.68744802475,1.0,0.6666666666666666,0.0,1.9372143140026314e+247,3.2540622867512324e+245,7.932968299956154e+218,2.5,0.015625,0.0,1,7.0,2.7083333333333335,1.0,9.84,5.567916666666656,2.88,81.0,61.30902777777778,45.0,701.9061,207.14591458333334,0.0,16.1,9.953871527777771,4.98,3.5,2.9246527777777787,2.0883,2017-04-26,0.012736592152200795,6.0901883978052946e-05,4.3881509315113476e-08,0.15920740190250993,0.0006759450673776709,-0.00037044850067491364,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.042361111111111106,0.0,27.25,26.131944444444443,22.25,100.0,95.83333333333333,0.0
8,18,0.004229473684210523,0.0030193156067251474,0.001579473684210524,"{""C06"": 288}",C06,12.124,9.58619315972221,1.295,275.884,12.562651493055519,1.764,2017-04-27 00:00:00,197.82,2.060625,0.0,75.0,0.78125,0.0,1.0,0.005642361111111111,0.0,0.252034,0.21920341250000008,0.0890204,68.0997,53.06739444444447,39.2126,16.1072,15.647060069444446,15.1002,2017-04-27 23:55:00,-11.5,-13.168402777777779,-14.25,145606.88217115402,145352.1032148343,145081.77830600739,1.0,0.6666666666666666,0.0,1.8191844327562032e+254,1.266964665545879e+253,2.0514229927967452e+247,1.25,0.0234375,0.0,7,8.0,5.670138888888889,2.0,8.4,4.891666666666689,3.6,78.0,64.15972222222223,46.0,236.7136,63.13909131944443,0.0,17.67,11.639583333333341,5.45,2.99,1.68140625,0.4433,2017-04-27,0.075169127652427,0.0008226006970084659,1.8317946381962713e-08,0.9396140956553376,0.01015031500338692,-0.0005953765950965639,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0,0.05451388888888889,0.0,26.75,24.84027777777778,21.75,100.0,81.68402777777777,0.0
10,15,0.004974736842105263,0.003749618969298243,0.0027360526315789472,"{""C07"": 288}",C07,12.124,6.067660173611109,1.764,268.13063,8.357243506944423,1.764,2017-04-28 00:00:00,263.76,1.8316666666666666,0.0,100.0,0.6944444444444444,0.0,0.75,0.005642361111111111,0.0,0.258652,0.17149068541666673,0.0928443,69.4053,59.37818368055561,45.6871,16.3501,15.924715277777794,15.5397,2017-04-28 23:55:00,-10.25,-12.864583333333334,-15.0,146101.8356604576,145856.0831875503,145608.60794067383,1.0,0.6666666666666666,0.0,7.418283633532656e+282,1.2712066564373368e+281,2.2734329055442874e+254,1.3125,0.026041666666666668,0.0,5,8.0,5.350694444444445,2.0,11.52,6.088750000000025,2.64,83.0,54.71006944444444,39.0,553.3333,135.4805753472223,0.0,20.08,15.720954861111116,10.15,5.17,3.0608854166666677,0.26,2017-04-28,0.07673062160786329,0.0007610009497419482,4.28342238345536e-08,0.9591327700982911,0.00931952078465639,-0.0011885529457532629,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.053211805555555554,0.0,27.5,23.9375,21.75,100.0,47.65625,0.0
16,18,0.004189736842105259,0.00365327668128655,0.0029710526315789463,"{""C06"": 288}",C06,12.124,8.463747413194438,0.0,265.68588,12.356039079861073,1.764,2017-04-29 00:00:00,263.76,3.892291666666667,0.0,100.0,1.4756944444444444,0.0,0.5625,0.004991319444444444,0.0,0.26157,0.20977461458333324,0.0937989,66.0037,57.92906562500002,48.2177,16.0921,15.888245138888887,15.629,2017-04-29 23:55:00,-5.25,-12.011284722222221,-14.75,146596.75354743004,146351.79925665923,146103.5761847496,1.0,0.6666666666666666,0.0,4.051672689147492e+289,2.650839481123065e+288,7.810096569185233e+282,2.5,0.05360243055555555,0.0,7,8.0,6.0625,1.0,27.36,7.980416666666652,2.4,78.0,57.85243055555556,40.0,410.1219,95.48188402777777,0.0,20.05,14.819548611111108,11.51,4.77,3.3198263888888873,1.13,2017-04-29,0.03433505130674831,0.0004170901663568212,6.067824476208017e-08,0.4291881413343539,0.005090521855417011,-0.00036124353279087806,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.10963541666666668,0.0,28.5,24.764756944444443,22.0,100.0,70.83333333333333,0.0
12,16,0.00518947368421053,0.003894057931286549,0.003248421052631581,"{""C06"": 288}",C06,12.124,5.689389809027775,0.0,263.921875,9.123764809027751,0.0,2017-04-30 00:00:00,263.76,2.5185416666666667,0.0,100.0,0.9548611111111112,0.0,0.75,0.006727430555555556,0.0,0.24852,0.15643758854166678,0.083376,70.278,63.00397326388887,52.8676,16.4116,15.979462152777785,15.7344,2017-04-30 23:55:00,-12.75,-14.322916666666666,-15.25,147084.00996804237,146841.52562743178,146598.4536409378,1.0,0.6666666666666666,0.0,2.1611001322012524e+296,1.475847565944059e+295,4.145853062113234e+289,2.0625,0.035807291666666664,0.0,5,8.0,3.9340277777777777,0.0,5.52,2.9408333333333223,2.64,72.9167,50.69097222222222,37.0,660.0,163.32353611111108,0.0,21.86,16.960868055555554,12.53,2.44,1.1566145833333337,0.04,2017-04-30,0.02639171040041921,0.0003729910083930903,5.962435878359429e-09,0.3298963800052401,0.004590999936082664,-0.00034721929006653607,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.08055555555555556,0.0,25.0,22.638020833333332,20.75,100.0,43.923611111111114,0.0
