fattening_day,doy,rad,mint,maxt,vpr,wind,rain,aha,okta,growth_start_date,growth_date,tbw_kg,genetic_potential_tbw_kg,feed_intake_kg_dm_day,feed1_available_kg_dm_day,feed2_available_kg_dm_day,feed3_available_kg_dm_day,feed4_available_kg_dm_day,beef_production_kg,beef_event_kg,me_uptake_mj_day,heat_production,genotype,heat_stress,cold_stress,digestion_cap,energy,protein,scale,breed,diet,sex_animal,housing,case_id
476,476,0,14.3337,20.74728,1.128,1.9,1.0,0.458360066,5.940915572,1998-01-01,1999-04-21,609.9899491090301,624.8704601804276,10.634875935939556,0.5317437967969779,10.103132139142579,0.0,0.0,281.7824302101716,0.0,92.69228102121707,7.646444552063497,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
477,477,0,10.0002,20.83395,0.968,1.2,0.2,0.455730671,3.908024552,1998-01-01,1999-04-22,610.9627861698176,625.8460460453565,10.638761402804523,0.5319380701402262,10.106823332664296,0.0,0.0,282.36373484384984,0.0,92.72614627631883,7.622673758305036,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
478,478,0,9.39351,17.28048,0.978,1.3,2.4,0.453179608,6.715558437,1998-01-01,1999-04-23,611.9326032680231,626.8199686665831,10.64249301095612,0.5321246505478061,10.110368360408314,0.0,0.0,282.94331044174794,0.0,92.75867051764824,7.6138952460700295,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
479,479,0,11.30025,17.45382,0.848,1.3,0.8,0.463429149,5.665322352,1998-01-01,1999-04-24,612.900863551508,627.7922276109382,10.646193571637287,0.5323096785818644,10.113883893055423,0.0,0.0,283.522478252184,0.0,92.79092415301372,7.605093231479255,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
480,480,0,6.186719999999999,20.660610000000002,0.913,0.7,0.0,0.460806845,2.139552727,1998-01-01,1999-04-25,613.86756748379,628.7628224665435,10.649863188866101,0.5324931594433051,10.117370029422796,0.0,0.0,284.10123604626943,0.0,92.82290808902408,7.59626791071238,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
481,481,0,14.593710000000002,15.63375,1.153,0.7,4.0,0.458264942,7.165631616,1998-01-01,1999-04-26,614.83271553472,629.7317528427039,10.653501966772524,0.5326750983386263,10.120826868433898,0.0,0.0,284.67958160282,0.0,92.85462323326344,7.587419479487096,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
482,482,0,12.42696,21.613979999999998,1.238,0.9,3.0,0.455801274,4.929674005,1998-01-01,1999-04-27,615.7963081804849,630.6990183698013,10.65711000958446,0.532855500479223,10.124254509105237,0.0,0.0,285.2575127083869,0.0,92.88607049416945,7.578548133035694,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
483,483,0,11.906939999999999,21.87399,1.248,1.45,0.0,0.453413747,6.18096463,1998-01-01,1999-04-28,616.7583459036107,631.664618699186,10.660687421632534,0.5330343710816268,10.127653050550908,0.0,0.0,285.8350271572853,0.0,92.91725078107513,7.569654066117997,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
484,484,0,13.90035,25.34079,1.213,1.25,0.0,0.45110034,4.264224538,1998-01-01,1999-04-29,617.7188291929664,632.6285535030712,10.664234307340791,0.5332117153670396,10.131022591973752,0.0,0.0,286.41212275162536,0.0,92.94816500412766,7.560737473005897,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
485,485,0,15.373739999999998,22.567349999999998,1.248,0.9,0.0,0.4488591,3.890878966,1998-01-01,1999-04-30,618.6777585437651,633.5908224744256,10.667750771225892,0.5333875385612946,10.134363232664597,0.0,0.0,286.9887973013402,0.0,92.97881407428159,7.551798547486342,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
486,486,0,11.04024,26.120820000000002,1.163,0.75,0.0,0.446688144,2.873838237,1998-01-01,1999-05-01,619.6351344575663,634.551425326867,10.671236917892902,0.5335618458946451,10.137675071998256,0.0,0.0,287.5650486242156,0.0,93.0091989032618,7.5428374828552816,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
487,487,0,12.686969999999999,25.16745,1.253,0.5,0.0,0.444585649,4.745156276,1998-01-01,1999-05-02,620.590957442278,635.510361794556,10.674692852027373,0.5337346426013687,10.140958209426005,0.0,0.0,288.140874545918,0.0,93.03932040349493,7.533854471907603,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
488,488,0,13.466999999999999,25.25412,1.403,0.9,4.0,0.442549859,5.240898397,1998-01-01,1999-05-03,621.545228012155,636.4676316320891,10.678118678401269,0.5339059339200635,10.144212744481205,0.0,0.0,288.7162729000221,0.0,93.06917948816047,7.524849706949629,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
489,489,0,17.28048,21.35397,1.518,1.45,0.6,0.440579076,7.133712701,1998-01-01,1999-05-04,622.4979466878025,637.4232346143936,10.681514501857045,0.5340757250928523,10.147438776764192,0.0,0.0,289.2912415280394,0.0,93.0987770710526,7.515823379774483,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
490,490,0,16.50045,21.52731,1.583,0.6,0.6,0.450340943,7.128165088,1998-01-01,1999-05-05,623.4491139961732,638.3771705366203,10.684880427312116,0.5342440213656058,10.15063640594651,0.0,0.0,289.86577827944456,0.0,93.12811406661861,7.506775681672908,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
491,491,0,13.466999999999999,25.080779999999997,1.318,0.7,0.4,0.448324705,3.412676712,1998-01-01,1999-05-06,624.3987304705685,639.3294392140388,10.688216559756823,0.5344108279878411,10.153805731768982,0.0,0.0,290.43988101170237,0.0,93.15719138994157,7.4977068034320435,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
492,492,0,13.813680000000002,25.34079,1.408,1.5,28.0,0.446375327,5.268954522,1998-01-01,1999-05-07,625.3467966506372,640.2800404819316,10.69152300424247,0.5345761502121236,10.156946854030346,0.0,0.0,291.0135475902951,0.0,93.1860099566358,7.48861693531817,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
493,493,0,15.807089999999999,21.35397,1.268,0.95,0.8,0.444491132,5.392551349,1998-01-01,1999-05-08,626.293313082374,641.2289741954885,10.694799865885194,0.5347399932942597,10.160059872590935,0.0,0.0,291.5867758887474,0.0,93.2145706828807,7.4795062670858705,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
494,494,0,9.65352,24.56076,1.158,1.0,0.0,0.442670499,1.142850544,1998-01-01,1999-05-09,627.238280318117,642.1762402297012,10.698047249857924,0.5349023624928962,10.163144887365027,0.0,0.0,292.1595637886527,0.0,93.24287448535077,7.4703749879673325,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
495,495,0,15.200399999999998,24.56076,1.418,1.05,4.0,0.440911866,6.405193308,1998-01-01,1999-05-10,628.1816989165467,643.1218384792583,10.701265261391377,0.5350632630695689,10.166201998321808,0.0,0.0,292.73190917969833,0.0,93.27092228122396,7.461223286676722,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
496,496,0,16.9338,23.69406,1.683,0.55,0.9,0.439213724,7.022247413,1998-01-01,1999-05-11,629.1235694426831,644.0657688584404,10.704454005765605,0.5352227002882802,10.169231305477325,0.0,0.0,293.30380995969057,0.0,93.2987149881085,7.45205135139921,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
497,497,0,18.75387,24.38742,1.713,0.9,7.8,0.437574618,6.886357345,1998-01-01,1999-05-12,630.0638924678823,645.0080313010152,10.707613588310275,0.5353806794155138,10.172232908894761,0.0,0.0,293.8752640345793,0.0,93.32625352404482,7.442859369793755,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
498,498,0,16.32711,24.38742,1.608,0.8,8.2,0.435993145,6.219559544,1998-01-01,1999-05-13,631.0026685698338,645.9486257601333,10.710744114393961,0.5355372057196981,10.175206908674262,0.0,0.0,294.44626931848205,0.0,93.3535388074126,7.433647528977913,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
499,499,0,16.153769999999998,20.14059,1.463,1.0,2.0,0.434467955,7.075001895,1998-01-01,1999-05-14,631.939898332555,646.8875522082225,10.71384568943897,0.5356922844719486,10.178153404967022,0.0,0.0,295.0168237337075,0.0,93.38057175705978,7.424416015556821,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
500,500,0,14.94039,21.52731,1.173,1.3,0.0,0.432997745,6.232676895,1998-01-01,1999-05-15,632.8755823463908,647.8248106368858,10.716918418892224,0.5358459209446113,10.181072497947612,0.0,0.0,295.58692521078024,0.0,93.40735329204891,7.4151650155754645,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
501,501,0,11.38692,22.04733,1.038,1.25,3.0,0.442558373,1.649705859,1998-01-01,1999-05-16,633.8097212080058,648.7604010567952,10.71996240824267,0.5359981204121337,10.183964287830538,0.0,0.0,296.15657168846235,0.0,93.43388433180873,7.405894714552442,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
502,502,0,13.29366,17.36715,1.263,1.05,33.0,0.441066499,7.156323457,1998-01-01,1999-05-17,634.7423155203807,649.6943234975893,10.722977763006837,0.5361488881503419,10.186828874856495,0.0,0.0,296.72576111377725,0.0,93.46016579600843,7.396605297457429,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
503,503,0,14.16036,25.34079,1.318,1.6,0.0,0.439631499,3.64290985,1998-01-01,1999-05-18,635.673365892807,650.6265780077684,10.725964588731305,0.5362982294365652,10.189666359294739,0.0,0.0,297.2944914420312,0.0,93.48619860457914,7.387296948719623,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
504,504,0,14.16036,21.613979999999998,1.273,1.15,0.2,0.438252101,5.510921892,1998-01-01,1999-05-19,636.6028729408832,651.5571646545925,10.72892299098509,0.5364461495492545,10.192476841435836,0.0,0.0,297.86276063683624,0.0,93.51198367764756,7.377969852216836,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
505,505,0,13.38033,18.40719,1.273,1.2,11.0,0.436927082,6.981903151,1998-01-01,1999-05-20,637.5308372865062,652.4860835239765,10.731853075357492,0.5365926537678747,10.195260421589618,0.0,0.0,298.43056667013116,0.0,93.5375219355171,7.368624191275562,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
506,506,0,14.767050000000001,19.62057,1.353,2.45,1.0,0.435655264,6.521298506,1998-01-01,1999-05-21,638.4572595578674,653.4133347203882,10.734754947462317,0.5367377473731159,10.1980172000892,0.0,0.0,298.997907522203,0.0,93.5628142987048,7.3592601486812015,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
507,507,0,15.72042,19.96725,1.408,1.4,0.2,0.434435517,7.094615875,1998-01-01,1999-05-22,639.382140389446,654.3389183667454,10.737628712915466,0.5368814356457733,10.200747277269693,0.0,0.0,299.56478118170844,0.0,93.58786168774601,7.349877906643016,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
508,508,0,14.85372,20.22726,1.228,0.85,0.0,0.433266755,6.874707337,1998-01-01,1999-05-23,640.3054804220019,655.2628346043119,10.740474477356829,0.5370237238678415,10.203450753488987,0.0,0.0,300.13118564569345,0.0,93.61266502338508,7.340477646834502,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
509,509,0,11.906939999999999,25.42746,1.298,0.7,0.2,0.432147936,1.538247826,1998-01-01,1999-05-24,641.2272803025688,656.1850835925973,10.743294947228033,0.5371647473614017,10.206130199866632,0.0,0.0,300.6971189196145,0.0,93.63724789463701,7.345795315889877,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
510,510,0,15.28707,25.77414,1.443,0.9,0.0,0.431078065,3.545670405,1998-01-01,1999-05-25,642.1489819300092,657.1056655092526,10.746194074590182,0.5373097037295091,10.208884370860673,0.0,0.0,301.2638759707377,0.0,93.66251633498246,7.321773476158591,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
511,511,0,14.420369999999998,26.98752,1.468,0.8,0.0,0.430056185,1.022840064,1998-01-01,1999-05-26,643.0677230147509,658.0245805499691,10.748956065463503,0.5374478032731752,10.211508262190328,0.0,0.0,301.82887270132846,0.0,93.68658951042428,7.312319383002827,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
512,512,0,14.85372,29.84763,1.313,1.8,0.0,0.429081385,2.533946708,1998-01-01,1999-05-27,643.98492579474,658.9418289283767,10.751690480789824,0.5375845240394912,10.214105956750332,0.0,0.0,302.39339225466006,0.0,93.71042234076315,7.302847999550936,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
513,513,0,17.88717,29.67429,1.523,0.8,0.0,0.428152795,1.831227504,1998-01-01,1999-05-28,644.9005909431936,659.8574108759422,10.7543974261852,0.53771987130926,10.21667755487594,0.0,0.0,302.95743267039586,0.0,93.73401574653569,7.293359504587729,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
514,514,0,18.49386,31.06101,1.383,1.8,0.0,0.427269586,2.604766417,1998-01-01,1999-05-29,645.8147191395514,660.7713266418671,10.757077007260133,0.5378538503630067,10.219223156897126,0.0,0.0,303.52099199670187,0.0,93.7573706482302,7.283854076332124,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
515,515,0,19.36056,31.58103,1.453,0.9,0.0,0.426430969,3.676875085,1998-01-01,1999-05-30,646.7273110694667,661.6835764929874,10.75972932961324,0.5379864664806621,10.221742863132578,0.0,0.0,304.0840682902647,0.0,93.78048796623123,7.274331892428977,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
516,516,0,18.14718,28.37424,1.778,0.8,0.2,0.425636195,5.061730188,1998-01-01,1999-05-31,647.6383674247987,662.5941607136721,10.762354498831575,0.5381177249415788,10.224236773889997,0.0,0.0,304.6466596163097,0.0,93.80336862082281,7.264793129954226,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
517,517,0,17.54049,31.92771,1.913,0.7,10.6,0.424884555,2.844835186,1998-01-01,1999-06-01,648.5478889036033,663.5030796057225,10.76495262048202,0.5382476310241011,10.22670498945792,0.0,0.0,305.20876404861843,0.0,93.82601353211288,7.255237965401798,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
518,518,0,19.70724,26.640839999999997,1.663,1.2,6.0,0.434340454,5.560799153,1998-01-01,1999-06-02,649.4558762101229,664.4103334882718,10.767523800118246,0.5383761900059123,10.229147610112333,0.0,0.0,305.7703796695453,0.0,93.8484236200944,7.2456665747006355,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
519,519,0,14.07369,27.50754,1.428,1.4,1.6,0.433609877,3.488047231,1998-01-01,1999-06-03,650.3623300547792,665.3159226976846,10.770068143263689,0.5385034071631845,10.231564736100504,0.0,0.0,306.33150457003546,0.0,93.87059980449679,7.2360791331879994,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
520,520,0,15.980430000000002,22.134,1.223,1.3,3.0,0.432924714,6.447064881,1998-01-01,1999-06-04,651.2672511541609,666.2198475874568,10.772585755421451,0.5386292877710726,10.233956467650378,0.0,0.0,306.89213684963994,0.0,93.89254300487218,7.226475815629957,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
521,521,0,15.547080000000001,17.10714,1.278,1.4,16.0,0.432284312,7.147128762,1998-01-01,1999-06-05,652.1706402310158,667.1221085281157,10.775076742066581,0.5387538371033291,10.236322904963252,0.0,0.0,307.4522746165327,0.0,93.91425414052824,7.216856796211777,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
522,522,0,14.07369,21.70065,1.243,1.45,0.0,0.43168806,5.75877272,1998-01-01,1999-06-06,653.0724980142403,668.0227059071206,10.777541208638176,0.5388770604319089,10.238664148206267,0.0,0.0,308.0119159875263,0.0,93.93573413045927,7.207222248527879,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
523,523,0,14.50704,23.26071,1.288,0.8,1.4,0.431135388,5.280076374,1998-01-01,1999-06-07,653.9728252388678,668.9216401287626,10.779979260548673,0.5389989630274338,10.24098029752124,0.0,0.0,308.57105908808694,0.0,93.9569838934272,7.19757234560104,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
524,524,0,14.3337,20.83395,1.063,1.6,0.0,0.430625765,3.868759902,1998-01-01,1999-06-08,654.8716226460606,669.8189116140671,10.782391003164996,0.5391195501582499,10.243271453006747,0.0,0.0,309.1297020523503,0.0,93.97800434779727,7.187907259853714,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
525,525,0,10.60689,22.82736,1.018,1.05,0.0,0.430158703,1.144268967,1998-01-01,1999-06-09,655.7688909830969,670.7145208006929,10.784776541819943,0.5392388270909971,10.245537714728945,0.0,0.0,309.6878430231356,0.0,93.99879641163733,7.178227163130911,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
526,526,0,12.86031,23.60739,1.248,1.1,0.0,0.429733751,4.021878161,1998-01-01,1999-06-10,656.6646310033608,671.6084681428342,10.787135981802372,0.5393567990901186,10.247779182712254,0.0,0.0,310.24548015196046,0.0,94.01936100263222,7.168532226687075,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
527,527,0,13.466999999999999,23.52072,1.303,1.1,0.0,0.4293505,4.611509296,1998-01-01,1999-06-11,657.5588434663316,672.500754111123,10.789469428352634,0.5394734714176318,10.249995956935003,0.0,0.0,310.8026115990552,0.0,94.03969903804403,7.158822621181347,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
528,528,0,14.68038,25.34079,1.213,0.9,0.0,0.42900858,3.180093554,1998-01-01,1999-06-12,658.4515291375714,673.391379192529,10.791776986666983,0.5395888493333493,10.252188137333635,0.0,0.0,311.359235533376,0.0,94.05981143475036,7.14909851668935,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
529,529,0,14.767050000000001,25.25412,1.308,1.5,0.0,0.428707659,4.655894872,1998-01-01,1999-06-13,659.3426887887142,674.2803438902638,10.794058761890327,0.5397029380945163,10.25435582379581,0.0,0.0,311.9153501326194,0.0,94.07969910918149,7.1393600826933445,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
530,530,0,14.68038,20.92062,1.378,1.65,8.0,0.428447449,6.528506516,1998-01-01,1999-06-14,660.2323231974547,675.1676487236813,10.796314859107698,0.5398157429553849,10.256499116152312,0.0,0.0,312.47095358323463,0.0,94.09936297724573,7.129607488072162,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
531,531,0,16.58712,26.38083,1.413,1.8,0.0,0.428227696,4.048516472,1998-01-01,1999-06-15,661.1204331475349,676.0532942281809,10.798545383355382,0.5399272691677691,10.258618114187612,0.0,0.0,313.0260440804366,0.0,94.1188039544265,7.119840901122627,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
532,532,0,14.85372,27.16086,1.293,1.2,0.0,0.428048187,1.528085596,1998-01-01,1999-06-16,662.0070194287333,676.9372809551103,10.800750439605185,0.5400375219802592,10.260712917624925,0.0,0.0,313.5806198282187,0.0,94.13802295564527,7.110060489537642,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
533,533,0,15.547080000000001,27.59421,1.408,1.45,0.0,0.427908749,1.858036094,1998-01-01,1999-06-17,662.8920828368523,677.8196094716682,10.802930132770097,0.5401465066385048,10.262783626131592,0.0,0.0,314.1346790393647,0.0,94.15702089531086,7.1002664204177846,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
534,534,0,17.19381,24.734099999999998,1.298,1.65,0.0,0.427809248,3.663786522,1998-01-01,1999-06-18,663.7756241737055,678.7002803608077,10.805084567695504,0.5402542283847752,10.264830339310729,0.0,0.0,314.68821993546106,0.0,94.17579868724285,7.09045886026132,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
535,535,0,13.29366,24.99411,1.078,1.5,0.0,0.427749585,1.389051982,1998-01-01,1999-06-19,664.6576442471056,679.5792942211398,10.80721384916179,0.5403606924580896,10.266853156703702,0.0,0.0,315.241240746908,0.0,94.19435724469434,7.080637974970987,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
536,536,0,13.640339999999998,24.47409,1.268,1.35,0.4,0.427729704,6.142769774,1998-01-01,1999-06-20,665.5381438708506,680.4566516668367,10.809318081878454,0.5404659040939227,10.268852177784531,0.0,0.0,315.7937397129309,0.0,94.21269748030045,7.070803929848051,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
537,537,0,16.153769999999998,21.613979999999998,1.068,2.3,0.0,0.427749585,5.154804362,1998-01-01,1999-06-21,666.4171238647119,681.332353327536,10.811397370483734,0.5405698685241868,10.270827501959547,0.0,0.0,316.3457150815915,0.0,94.23082030607537,7.060956889595665,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
538,538,0,10.08687,21.78732,0.863,1.35,0.0,0.427809248,2.278043787,1998-01-01,1999-06-22,667.2945850544207,682.2063998482454,10.813453035537755,0.5406726517768877,10.272780383760868,0.0,0.0,316.89716510979815,0.0,94.24873723185999,7.06538081894431,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
539,539,0,10.346879999999999,25.16745,0.928,1.05,0.0,0.427908749,1.520861257,1998-01-01,1999-06-23,668.1719252440936,683.0787918892457,10.81558250631215,0.5407791253156076,10.274803380996543,0.0,0.0,317.44934526532757,0.0,94.26729743929783,7.041358232356337,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
540,540,0,13.03365,27.68088,1.063,1.0,0.0,0.428048187,0.792729055,1998-01-01,1999-06-24,669.0463685869033,683.9495301259974,10.817587246358176,0.5408793623179088,10.276707884040267,0.0,0.0,317.9997501392601,0.0,94.28477050892644,7.031472453658283,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
541,541,0,14.16036,31.23435,1.288,1.0,0.0,0.428227696,1.151377049,1998-01-01,1999-06-25,669.9192955294118,684.8186152490442,10.819567462387166,0.5409783731193584,10.278589089267808,0.0,0.0,318.5496244498456,0.0,94.30202983021498,7.021574337814082,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
542,542,0,19.36056,26.03415,1.558,0.85,22.0,0.428447449,5.719412395,1998-01-01,1999-06-26,670.7907069219633,685.6860479639191,10.821523258614661,0.5410761629307331,10.280447095683929,0.0,0.0,319.0989664897801,0.0,94.3190763114933,7.01166404646168,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
543,543,0,18.06051,24.734099999999998,1.598,1.2,14.0,0.428707659,5.901264293,1998-01-01,1999-06-27,671.6606036207847,686.5518289910489,10.823454739172291,0.5411727369586146,10.282282002213677,0.0,0.0,319.64777456065144,0.0,94.33591086035999,7.001741740641256,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
544,544,0,14.767050000000001,23.69406,1.223,1.15,0.0,0.42900858,5.248537939,1998-01-01,1999-06-28,672.5289864879724,687.4159590656614,10.825362008095444,0.5412681004047722,10.284093907690671,0.0,0.0,320.19604697295,0.0,94.35253438357482,6.991807580775791,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
545,545,0,14.68038,26.20749,1.548,0.95,0.2,0.4293505,5.887287825,1998-01-01,1999-06-29,673.3958563914762,688.2784389376894,10.827245169334223,0.5413622584667113,10.285882910867512,0.0,0.0,320.743782046075,0.0,94.36894778715421,6.981861726694834,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
546,546,0,18.58053,25.86081,1.543,1.45,0.0,0.429733751,5.379746263,1998-01-01,1999-06-30,674.2612142050879,689.139269371679,10.829104326741328,0.5414552163370664,10.287649110404262,0.0,0.0,321.2909781083445,0.0,94.38515197626558,6.971904337616909,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
547,547,0,15.547080000000001,28.2009,1.448,0.7,0.0,0.430158703,0.711439189,1998-01-01,1999-07-01,675.1250608084245,689.9984511466951,10.830939584069373,0.5415469792034687,10.289392604865904,0.0,0.0,321.83763349700246,0.0,94.4011478552041,6.961935572147918,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
548,548,0,16.50045,32.01438,1.738,0.6,0.0,0.430625765,0.683345986,1998-01-01,1999-07-02,675.9873970869149,690.8559850562275,10.832751044978002,0.5416375522489001,10.291113492729101,0.0,0.0,322.3837465582261,0.0,94.41693632745454,6.951955588297807,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
549,549,0,20.4006,31.49436,1.893,0.8,0.0,0.431135388,1.940432244,1998-01-01,1999-07-03,676.8482239317859,691.7118719080996,10.834538813017735,0.5417269406508868,10.292811872366848,0.0,0.0,322.92931564713405,0.0,94.43251829555065,6.941964543455827,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
550,550,0,20.57394,34.18113,1.633,1.25,4.0,0.43168806,2.593588025,1998-01-01,1999-07-04,677.7075422400458,692.5661125243743,10.836302991639608,0.5418151495819804,10.294487842057627,0.0,0.0,323.4743391277924,0.0,94.44789466115895,6.931962594411018,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
551,551,0,20.31393,25.25412,1.798,1.2,14.0,0.432284312,6.266193867,1998-01-01,1999-07-05,678.5653529144706,693.4187077412619,10.838043684187944,0.5419021842093973,10.296141499978548,0.0,0.0,324.01881537322214,0.0,94.46306632501604,6.9219498973430795,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
552,552,0,17.45382,24.12741,1.603,1.15,2.0,0.432924714,4.825900362,1998-01-01,1999-07-06,679.4216568635899,694.2696584090286,10.839760993897361,0.541988049694868,10.297772944202492,0.0,0.0,324.56274276540523,0.0,94.47803418690222,6.9119266078210995,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
553,553,0,18.06051,25.080779999999997,1.688,1.55,0.8,0.433609877,6.019565287,1998-01-01,1999-07-07,680.2764550016695,695.1189653919039,10.841455023889822,0.542072751194491,10.29938227269533,0.0,0.0,325.10611969529083,0.0,94.49279914561595,6.901892880801782,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
554,554,0,17.10714,26.640839999999997,1.603,2.15,0.0,0.434340454,3.760397852,1998-01-01,1999-07-08,681.1297482486983,695.966629567989,10.843125877177776,0.5421562938588889,10.300969583318887,0.0,0.0,325.64894456280103,0.0,94.50736209900114,6.891848870638328,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
555,555,0,17.62716,26.640839999999997,1.473,2.5,0.0,0.424884555,2.177848416,1998-01-01,1999-07-09,681.9815375303715,696.8126518291656,10.844773656654132,0.5422386828327066,10.302534973821425,0.0,0.0,326.1912157768365,0.0,94.52172394385983,6.8817947310677985,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
556,556,0,17.8005,24.907439999999998,1.763,1.35,8.0,0.425636195,6.699861687,1998-01-01,1999-07-10,682.8318237780767,697.6570330810051,10.84639846509775,0.5423199232548875,10.304078541842863,0.0,0.0,326.7329317552816,0.0,94.53588557600001,6.871730615222358,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
